timestamp rot_error_deg rot_chordal_error trans_abs_error trans_norm_error
116.055 2.41459 0.059594 0.239465 0
116.255 0.847531 0.0209191 0.13819 0
116.505 0.520224 0.0128405 0.186442 0
116.705 0.467625 0.0115422 0.147815 0
116.755 0.535168 0.0132093 0.0528091 0
116.905 0.23725 0.00585597 0.0865669 0
117.105 0.426118 0.0105177 0.161719 0
117.355 0.0965345 0.00238273 0.177828 0
117.555 0.269552 0.00665325 0.167999 0
117.805 1.27812 0.0315469 0.182733 0
118.055 1.0427 0.0257363 0.185695 0
118.105 0.258465 0.0063796 0.0454751 0
118.255 0.450439 0.011118 0.111527 0
118.405 0.500305 0.0123488 0.105111 0
118.655 0.0376619 0.000929597 0.180263 0
118.905 1.43617 0.0354477 0.175837 0
118.955 0.347219 0.00857028 0.0286887 0
119.155 1.37547 0.0339496 0.142643 0
119.355 0.811888 0.0200394 0.139485 0
119.505 0.472717 0.0116679 0.126028 0
119.555 0.287567 0.00709792 0.0411193 0
119.755 0.652733 0.0161111 0.132766 0
120.055 0.298742 0.00737374 0.195952 0
120.155 0.508061 0.0125403 0.069848 0
120.255 0.216182 0.00533596 0.070569 0
120.505 0.734281 0.0181239 0.176851 0
120.655 0.183126 0.00452005 0.071629 0
120.805 0.110864 0.00273641 0.164827 0
121.155 0.713635 0.0176143 0.270815 0
121.455 0.341159 0.00842072 0.229417 0
121.555 0.127193 0.00313947 0.0797079 0
121.705 0.0898052 0.00221663 0.105346 0
121.905 0.0873881 0.00215697 0.146944 0
122.055 0.193517 0.00477653 0.100045 0
122.305 0.252542 0.0062334 0.181996 0
122.455 0.373016 0.00920702 0.086495 0
122.705 0.353365 0.00872198 0.172728 0
122.755 0.247278 0.00610348 0.0312491 0
122.955 0.166862 0.0041186 0.15393 0
123.005 0.0473859 0.00116961 0.0358315 0
123.305 0.0635797 0.00156932 0.185159 0
123.505 0.150229 0.00370804 0.149665 0
123.655 0.529623 0.0130725 0.121734 0
123.755 0.331763 0.0081888 0.0781824 0
124.005 0.565185 0.0139502 0.184476 0
124.205 0.211288 0.00521516 0.148941 0
124.305 0.291392 0.00719233 0.0903179 0
124.555 0.374733 0.0092494 0.187103 0
124.655 0.116501 0.00287557 0.0767403 0
124.805 0.532486 0.0131431 0.099056 0
124.905 0.103116 0.00254519 0.0823161 0
125.155 0.404932 0.0099948 0.17858 0
125.305 0.343624 0.00848156 0.102841 0
125.555 0.0550755 0.00135941 0.179803 0
125.655 0.0402388 0.000993202 0.0753258 0
125.855 0.16291 0.00402105 0.146033 0
126.055 0.0978323 0.00241476 0.144976 0
126.305 0.0481415 0.00118826 0.178358 0
126.455 0.244388 0.00603214 0.091394 0
126.605 0.481478 0.0118841 0.100088 0
126.855 0.191814 0.00473449 0.17673 0
126.905 0.124119 0.0030636 0.0401007 0
127.055 0.31947 0.00788538 0.103831 0
127.205 0.219741 0.0054238 0.104101 0
127.255 0.154023 0.00380169 0.0480092 0
127.405 0.148575 0.00366723 0.0811689 0
127.655 0.0875036 0.00215982 0.140287 0
127.755 0.0881684 0.00217623 0.0649067 0
127.805 0.254866 0.00629078 0.0283376 0
128.205 0.286331 0.00706742 0.241036 0
128.255 0.310372 0.00766081 0.0402578 0
128.355 0.51899 0.01281 0.0955109 0
128.605 0.38805 0.00957811 0.155062 0
128.805 0.0921668 0.00227492 0.116657 0
128.955 0.312652 0.00771708 0.0890383 0
129.005 0.208386 0.00514353 0.0265427 0
